,id,original_title,popularity,release_date,vote_average,vote_count,overview
5577,39103,ドラゴンボールZ 激突!!100億パワーの戦士たち,45.955,1992-03-07,6.486,939,Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.
5578,12222,Horton Hears a Who!,56.421,2008-03-03,6.486,3194,"The classic and beloved story from Dr. Seuss is now a CG animated film from 20th Century Fox Animation, the makers of the Ice Age films. An imaginative elephant named Horton (Jim Carrey) hears a faint cry for help coming from a tiny speck of dust floating through the air. Horton suspects there may be life on that speck and despite a surrounding community, which thinks he has lost his mind, he is determined to save the tiny particle! Jim Carrey and Steve Carell lead an all-star cast in bringing this wonderful family picture to life!"
5579,11559,Tideland,14.486,2005-09-09,6.486,537,"Because of the actions of her irresponsible parents, a young girl is left alone on a decrepit country estate and survives inside her fantastic imagination."
5580,1551,Flatliners,31.327,1990-08-10,6.486,1502,"Five medical students want to find out if there is life after death. They plan to stop one of their hearts for a few seconds, thus simulating death, and then bring the person back to life."
5581,492719,GODZILLA 決戦機動増殖都市,18.755,2018-05-18,6.5,333,"Humanity's desperate battle to reclaim the Earth from Godzilla continues. The key to defeating the King of the Monsters may be Mechagodzilla, a robotic weapon thought to have been lost nearly 20,000 years ago."
5582,82520,Return,11.808,2011-02-10,6.485,3172,"Back from a tour of duty, Kelli struggles to find her place in her family and the rust-belt town she no longer recognizes."
5583,11827,Heavy Metal,21.958,1981-08-07,6.485,679,"The embodiment of ultimate evil, a glowing orb terrorizes a young girl with bizarre stories of dark fantasy, eroticism and horror."
5584,407436,Mowgli: Legend of the Jungle,30.928,2018-11-25,6.484,2439,"A human child raised by wolves, must face off against a menacing tiger named Shere Khan, as well as his own origins."
5585,398929,Alibi.com,9.994,2017-02-15,6.484,1642,"Greg founded a company called Alibi.com that creates any type of alibi. With his associate, Augustin, and Medhi his new employee, they devise unstoppable stratagems and stagings to cover their clients. But meeting Flo, a pretty blonde who hates men who lie, will complicate Greg's life, which begins by hiding the true nature of his activity. During the presentation to parents, Greg understands that Gérard, the father of Flo, is also one of their clients."
5586,297608,The Taking of Deborah Logan,48.455,2014-10-21,6.484,1176,"What starts as a poignant medical documentary about Deborah Logan's descent into Alzheimer's disease and her daughter's struggles as caregiver degenerates into a maddening portrayal of dementia at its most frightening, as hair-raising events begin to plague the family and crew and an unspeakable malevolence threatens to tear the very fabric of sanity from them all."
5587,12689,"Angus, Thongs and Perfect Snogging",18.85,2008-07-25,6.484,787,"Georgia Nicolson is fourteen, lives with nosey parents who don't understand her, an annoying three year old sister and has to wear a beret to school. She would, however, rather be blonde, have a smaller nose and a boyfriend. Revolving around her hilarious journal entries, prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager."
5588,10660,It Could Happen to You,31.774,1994-07-29,6.484,712,"Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money."
5589,9535,Analyze This,18.317,1999-03-05,6.484,1822,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster."
5590,75674,Act of Valor,22.489,2012-02-24,6.483,1103,"When a covert mission to rescue a kidnapped CIA operative uncovers a chilling plot, an elite, highly trained U.S. SEAL team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack."
5591,961484,Last Seen Alive,32.013,2022-05-12,6.482,903,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands."
5592,492282,Come un gatto in tangenziale,7.393,2017-12-28,6.482,884,"The story of an encounter between a bourgeois man and a poor woman, because their teenage children fall in love."
5593,267192,Genius,17.482,2016-06-10,6.482,654,"New York in the 1920s. Max Perkins, a literary editor is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer falls into his hands, Perkins is convinced he has discovered a literary genius."
5594,60175,Les sous-doués,21.131,1980-04-30,6.482,439,"The story centers around a graduating class of ""less-gifted"" students in a private Versailles high school. Only a miracle has brought the students this far along, and after a practical joke misfires and the whole school is dynamited, the students are in deep trouble. They have to present themselves in court for their punishment and it could not be worse: If they don't pass their high-school graduation exams, they go to prison!"
5595,13573,The United States of Leland,12.929,2003-05-15,6.482,307,"A withdrawn young man, Leland Fitzgerald is imprisoned for the murder of a mentally disabled boy, who also happened to be the brother of his girlfriend, Becky. As the community struggles to deal with the killing, Pearl Madison, a teacher at the prison, decides to write about Leland's case. Meanwhile, others affected by the murder, including Becky and her sister, Julie, must contend with their own problems."
5596,8954,Reservation Road,15.334,2007-09-13,6.482,366,"Two fathers' lives intersect when one of them is involved in a terrible and sudden hit-and-run car accident that leaves the other's son dead. In response, the two men react in unexpected ways as a reckoning looms in the near future."
5597,7516,Smokin' Aces,29.432,2006-12-09,6.482,1599,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing."
5598,45243,The Hangover Part II,81.277,2011-05-25,6.481,10264,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group."
5599,3536,U-571,34.507,2000-04-20,6.5,1186,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'."
5600,540901,Hustlers,30.127,2019-09-12,6.5,2875,A crew of savvy former strip club employees band together to turn the tables on their Wall Street clients.
5601,12242,Mulan II,53.956,2004-11-03,6.48,2291,"Fa Mulan gets the surprise of her young life when her love, Captain Li Shang asks for her hand in marriage. Before the two can have their happily ever after, the Emperor assigns them a secret mission, to escort three princesses to Chang'an, China. Mushu is determined to drive a wedge between the couple after he learns that he will lose his guardian job if Mulan marries into the Li family."
